filename,width,height,class,xmin,ymin,xmax,ymax
B6N_UGRB_I_R06T_part_00262140_00327675_1384.png,500,189,delamination,222,15,277,35
B6N_UGRB_I_R06T_part_00262140_00327675_1385.png,500,189,delamination,222,16,278,38
B6N_UGRB_I_R06T_part_00262140_00327675_1386.png,500,189,delamination,233,13,267,45
B6N_UGRB_I_R06T_part_00262140_00327675_1387.png,500,189,delamination,158,10,341,42
B6N_UGRB_I_R06T_part_00262140_00327675_1388.png,500,189,delamination,215,17,284,41
B6N_UGRB_I_R06T_part_00262140_00327675_1389.png,500,189,delamination,208,10,291,41
B6N_UGRB_I_R06T_part_00262140_00327675_1390.png,500,189,delamination,202,13,297,43
B6N_UGRB_I_R06T_part_00262140_00327675_1392.png,500,189,delamination,157,17,343,44
B6N_UGRB_I_R06T_part_00262140_00327675_1393.png,500,189,delamination,209,17,291,35
B6N_UGRB_I_R06T_part_00262140_00327675_1394.png,500,189,delamination,217,13,283,36
B6N_UGRB_I_R06T_part_00262140_00327675_1395.png,500,189,delamination,214,12,286,45
B6N_UGRB_I_R06T_part_00262140_00327675_1396.png,500,189,delamination,178,7,321,46
B6N_UGRB_I_R06T_part_00262140_00327675_1397.png,500,189,delamination,220,13,279,44
B6N_UGRB_I_R06T_part_00262140_00327675_1398.png,500,189,delamination,162,13,337,47
B6N_UGRB_I_R06T_part_00262140_00327675_1400.png,500,189,delamination,189,12,310,42
B6N_UGRB_I_R06T_part_00262140_00327675_1401.png,500,189,delamination,158,9,341,47
B6N_UGRB_I_R06T_part_00262140_00327675_1402.png,500,189,delamination,147,15,352,51
B6N_UGRB_I_R06T_part_00262140_00327675_1403.png,500,189,delamination,152,17,347,45
B6N_UGRB_I_R06T_part_00262140_00327675_1405.png,500,189,delamination,221,17,278,48
B6N_UGRB_I_R06T_part_00262140_00327675_1406.png,500,189,delamination,208,13,291,41
B6N_UGRB_I_R06T_part_00262140_00327675_1407.png,500,189,delamination,127,36,373,63
B6N_UGRB_I_R06T_part_00262140_00327675_1408.png,500,189,delamination,221,17,279,33
B6N_UGRB_I_R06T_part_00262140_00327675_1409.png,500,189,delamination,156,7,343,49
B6N_UGRB_I_R06T_part_00262140_00327675_1410.png,500,189,delamination,176,12,323,43
B6N_UGRB_I_R06T_part_00262140_00327675_1411.png,500,189,delamination,170,11,330,43
B6N_UGRB_I_R06T_part_00262140_00327675_1412.png,500,189,delamination,189,16,311,34
B6N_UGRB_I_R06T_part_00262140_00327675_1413.png,500,189,delamination,202,10,298,41
B6N_UGRB_I_R06T_part_00262140_00327675_1414.png,500,189,delamination,219,13,281,37
B6N_UGRB_I_R06T_part_00262140_00327675_1415.png,500,189,delamination,212,15,287,46
B6N_UGRB_I_R06T_part_00262140_00327675_1416.png,500,189,delamination,215,15,285,46
B6N_UGRB_I_R06T_part_00262140_00327675_1417.png,500,189,delamination,186,17,313,37
B6N_UGRB_I_R06T_part_00262140_00327675_1418.png,500,189,delamination,187,18,312,42
B6N_UGRB_I_R06T_part_00262140_00327675_1419.png,1280,189,delamination,0,15,1280,48
B6N_UGRB_I_R06T_part_00262140_00327675_1421.png,500,189,delamination,209,11,290,41
B6N_UGRB_I_R06T_part_00262140_00327675_1422.png,500,189,delamination,221,12,278,42
B6N_UGRB_I_R06T_part_00262140_00327675_1423.png,500,189,delamination,197,10,303,49
B6N_UGRB_I_R06T_part_00262140_00327675_1424.png,500,189,delamination,193,13,307,41
B6N_UGRB_I_R06T_part_00262140_00327675_1425.png,500,189,delamination,167,9,333,46
B6N_UGRB_I_R06T_part_00262140_00327675_1426.png,500,189,delamination,142,18,358,40
B6N_UGRB_I_R06T_part_00262140_00327675_1427.png,500,189,delamination,209,11,290,45
B6N_UGRB_I_R06T_part_00262140_00327675_1428.png,500,189,delamination,229,10,271,43
B6N_UGRB_I_R06T_part_00262140_00327675_1429.png,1140,189,delamination,0,12,1140,40
B6N_UGRB_I_R06T_part_00262140_00327675_1430.png,500,189,delamination,181,12,319,33
B6N_UGRB_I_R06T_part_00262140_00327675_1431.png,500,189,delamination,161,10,338,45
B6N_UGRB_I_R06T_part_00262140_00327675_1432.png,523,189,delamination,0,15,523,43
B6N_UGRB_I_R06T_part_00262140_00327675_1433.png,500,189,delamination,125,11,375,38
B6N_UGRB_I_R06T_part_00262140_00327675_1434.png,500,189,delamination,146,16,354,40
B6N_UGRB_I_R06T_part_00262140_00327675_1435.png,500,189,delamination,106,10,394,38
B6N_UGRB_I_R06T_part_00262140_00327675_1436.png,500,189,delamination,175,15,324,43
B6N_UGRB_I_R06T_part_00262140_00327675_1437.png,500,189,delamination,5,13,494,45
B6N_UGRB_I_R06T_part_00262140_00327675_1438.png,500,189,delamination,93,18,406,47
B6N_UGRB_I_R06T_part_00262140_00327675_1439.png,500,189,delamination,158,20,341,50
B6N_UGRB_I_R06T_part_00262140_00327675_1440.png,500,189,delamination,45,15,455,46
B6N_UGRB_I_R06T_part_00262140_00327675_1441.png,500,189,delamination,171,21,329,42
B6N_UGRB_I_R06T_part_00262140_00327675_1442.png,500,189,delamination,211,19,288,38
B6N_UGRB_I_R06T_part_00262140_00327675_1443.png,500,189,delamination,191,16,309,44
B6N_UGRB_I_R06T_part_00262140_00327675_1444.png,500,189,delamination,127,13,372,34
B6N_UGRB_I_R06T_part_00262140_00327675_1445.png,500,189,delamination,222,40,277,63
B6N_UGRB_I_R06T_part_00262140_00327675_1446.png,500,189,delamination,159,42,341,70
B6N_UGRB_I_R06T_part_00262140_00327675_1447.png,500,189,delamination,75,35,425,67
B6N_UGRB_I_R06T_part_00262140_00327675_1448.png,500,189,delamination,216,16,284,41
B6N_UGRB_I_R06T_part_00262140_00327675_1449.png,500,189,delamination,185,44,314,66
B6N_UGRB_I_R06T_part_00262140_00327675_1450.png,500,189,delamination,92,15,407,45
B6N_UGRB_I_R06T_part_00262140_00327675_1451.png,500,189,delamination,171,11,328,38
B6N_UGRB_I_R06T_part_00262140_00327675_1452.png,500,189,delamination,128,13,371,43
B6N_UGRB_I_R06T_part_00262140_00327675_1453.png,623,189,delamination,0,17,623,41
B6N_UGRB_I_R06T_part_00262140_00327675_1454.png,537,189,delamination,0,45,537,72
B6N_UGRB_I_R06T_part_00262140_00327675_1455.png,500,189,delamination,205,16,294,47
B6N_UGRB_I_R06T_part_00262140_00327675_1456.png,500,189,delamination,113,13,387,38
B6N_UGRB_I_R06T_part_00262140_00327675_1457.png,500,189,delamination,234,12,266,34
B6N_UGRB_I_R06T_part_00262140_00327675_1458.png,500,189,delamination,153,10,346,37
B6N_UGRB_I_R06T_part_00262140_00327675_1459.png,500,189,delamination,226,9,273,37
B6N_UGRB_I_R06T_part_00262140_00327675_1460.png,500,189,delamination,191,8,308,41
B6N_UGRB_I_R06T_part_00262140_00327675_1461.png,500,189,delamination,185,42,314,69
B6N_UGRB_I_R06T_part_00327675_00393210_1464.png,500,189,delamination,196,13,303,41
B6N_UGRB_I_R06T_part_00327675_00393210_1465.png,500,189,delamination,215,13,284,39
B6N_UGRB_I_R06T_part_00327675_00393210_1466.png,500,189,delamination,195,14,305,46
B6N_UGRB_I_R06T_part_00327675_00393210_1467.png,500,189,delamination,190,10,309,46
B6N_UGRB_I_R06T_part_00327675_00393210_1468.png,500,189,delamination,201,15,298,41
B6N_UGRB_I_R06T_part_00327675_00393210_1469.png,500,189,delamination,209,15,290,44
B6N_UGRB_I_R06T_part_00327675_00393210_1470.png,500,189,delamination,231,16,268,48
B6N_UGRB_I_R06T_part_00327675_00393210_1471.png,777,189,delamination,0,7,777,38
B6N_UGRB_I_R06T_part_00327675_00393210_1472.png,500,189,delamination,55,43,444,61
B6N_UGRB_I_R06T_part_00327675_00393210_1473.png,500,189,delamination,231,22,268,41
B6N_UGRB_I_R06T_part_00327675_00393210_1474.png,500,189,delamination,201,17,298,41
B6N_UGRB_I_R06T_part_00327675_00393210_1475.png,500,189,delamination,196,16,303,39
B6N_UGRB_I_R06T_part_00327675_00393210_1476.png,500,189,delamination,203,13,296,36
B6N_UGRB_I_R06T_part_00327675_00393210_1477.png,500,189,delamination,222,13,277,41
B6N_UGRB_I_R06T_part_00327675_00393210_1478.png,500,189,delamination,205,13,294,39
B6N_UGRB_I_R06T_part_00327675_00393210_1479.png,500,189,delamination,222,15,278,36
B6N_UGRB_I_R06T_part_00327675_00393210_1480.png,500,189,delamination,193,13,306,39
B6N_UGRB_I_R06T_part_00327675_00393210_1481.png,500,189,delamination,194,13,306,37
B6N_UGRB_I_R06T_part_00327675_00393210_1482.png,500,189,delamination,205,17,294,42
B6N_UGRB_I_R06T_part_00327675_00393210_1483.png,500,189,delamination,203,15,296,43
B6N_UGRB_I_R06T_part_00327675_00393210_1484.png,500,189,delamination,210,11,290,43
B6N_UGRB_I_R06T_part_00327675_00393210_1485.png,500,189,delamination,219,15,280,41
B6N_UGRB_I_R06T_part_00327675_00393210_1486.png,500,189,delamination,228,15,271,41
B6N_UGRB_I_R06T_part_00327675_00393210_1487.png,500,189,delamination,224,13,275,44
B6N_UGRB_I_R06T_part_00327675_00393210_1488.png,500,189,delamination,190,16,309,33
B6N_UGRB_I_R06T_part_00327675_00393210_1489.png,1227,189,delamination,0,16,1227,41
B6N_UGRB_I_R06T_part_00327675_00393210_1490.png,500,189,delamination,229,14,270,35
B6N_UGRB_I_R06T_part_00327675_00393210_1491.png,500,189,delamination,200,13,299,38
B6N_UGRB_I_R06T_part_00327675_00393210_1492.png,500,189,delamination,204,10,295,37
B6N_UGRB_I_R06T_part_00327675_00393210_1493.png,500,189,delamination,212,37,288,60
B6N_UGRB_I_R06T_part_00327675_00393210_1495.png,500,189,delamination,192,11,308,42
B6N_UGRB_I_R06T_part_00327675_00393210_1496.png,500,189,delamination,169,13,331,42
B6N_UGRB_I_R06T_part_00327675_00393210_1497.png,500,189,delamination,130,9,369,43
B6N_UGRB_I_R06T_part_00327675_00393210_1498.png,500,189,delamination,222,16,278,41
B6N_UGRB_I_R06T_part_00327675_00393210_1499.png,500,189,delamination,205,13,295,39
B6N_UGRB_I_R06T_part_00327675_00393210_1500.png,500,189,delamination,203,30,296,64
B6N_UGRB_I_R06T_part_00327675_00393210_1501.png,500,189,delamination,212,41,288,63
B6N_UGRB_I_R06T_part_00327675_00393210_1502.png,500,189,delamination,214,43,285,65
B6N_UGRB_I_R06T_part_00327675_00393210_1503.png,500,189,delamination,183,15,316,36
B6N_UGRB_I_R06T_part_00327675_00393210_1504.png,592,189,delamination,0,10,592,42
B6N_UGRB_I_R06T_part_00327675_00393210_1505.png,500,189,delamination,188,37,311,66
B6N_UGRB_I_R06T_part_00327675_00393210_1506.png,500,189,delamination,174,37,325,69
B6N_UGRB_I_R06T_part_00327675_00393210_1507.png,500,189,delamination,120,11,379,36
B6N_UGRB_I_R06T_part_00327675_00393210_1508.png,500,189,delamination,115,38,384,71
B6N_UGRB_I_R06T_part_00327675_00393210_1509.png,500,189,delamination,195,16,304,42
B6N_UGRB_I_R06T_part_00327675_00393210_1510.png,500,189,delamination,181,13,318,42
B6N_UGRB_I_R06T_part_00393210_00458745_1513.png,500,189,delamination,48,21,451,45
B6N_UGRB_I_R06T_part_00393210_00458745_1514.png,500,189,delamination,232,17,268,43
B6N_UGRB_I_R06T_part_00393210_00458745_1515.png,500,189,delamination,230,22,270,49
B6N_UGRB_I_R06T_part_00393210_00458745_1516.png,500,189,delamination,195,20,304,45
B6N_UGRB_I_R06T_part_00393210_00458745_1518.png,500,189,delamination,217,18,282,44
B6N_UGRB_I_R06T_part_00393210_00458745_1519.png,500,189,delamination,170,20,329,52
B6N_UGRB_I_R06T_part_00393210_00458745_1520.png,500,189,delamination,173,19,326,48
B6N_UGRB_I_R06T_part_00393210_00458745_1522.png,500,189,delamination,199,23,300,44
B6N_UGRB_I_R06T_part_00393210_00458745_1523.png,500,189,delamination,214,35,286,64
B6N_UGRB_I_R06T_part_00393210_00458745_1524.png,500,189,delamination,209,40,291,67
B6N_UGRB_I_R06T_part_00393210_00458745_1525.png,500,189,delamination,202,18,297,40
B6N_UGRB_I_R06T_part_00393210_00458745_1529.png,500,189,delamination,155,24,345,54
B6N_UGRB_I_R06T_part_00393210_00458745_1530.png,500,189,delamination,165,26,335,51
B6N_UGRB_I_R06T_part_00393210_00458745_1531.png,500,189,delamination,220,17,280,41
B6N_UGRB_I_R06T_part_00393210_00458745_1532.png,500,189,delamination,219,13,281,41
B6N_UGRB_I_R06T_part_00393210_00458745_1533.png,500,189,delamination,204,18,296,40
B6N_UGRB_I_R06T_part_00393210_00458745_1534.png,500,189,delamination,145,16,354,44
B6N_UGRB_I_R06T_part_00393210_00458745_1535.png,500,189,delamination,215,14,284,40
B6N_UGRB_I_R06T_part_00393210_00458745_1536.png,500,189,delamination,192,13,308,49
B6N_UGRB_I_R06T_part_00393210_00458745_1538.png,500,189,delamination,209,19,291,44
B6N_UGRB_I_R06T_part_00393210_00458745_1539.png,500,189,delamination,198,19,302,49
B6N_UGRB_I_R06T_part_00393210_00458745_1540.png,500,189,delamination,205,17,294,44
B6N_UGRB_I_R06T_part_00393210_00458745_1541.png,500,189,delamination,212,18,288,45
B6N_UGRB_I_R06T_part_00393210_00458745_1543.png,500,189,delamination,185,19,315,43
B6N_UGRB_I_R06T_part_00393210_00458745_1544.png,500,189,delamination,222,33,277,57
B6N_UGRB_I_R06T_part_00393210_00458745_1545.png,500,189,delamination,202,16,298,38
B6N_UGRB_I_R06T_part_00393210_00458745_1546.png,500,189,delamination,143,19,357,48
B6N_UGRB_I_R06T_part_00393210_00458745_1547.png,500,189,delamination,24,1,475,87
B6N_UGRB_I_R06T_part_00393210_00458745_1549.png,500,189,delamination,216,18,283,37
B6N_UGRB_I_R06T_part_00393210_00458745_1550.png,500,189,delamination,206,13,293,42
B6N_UGRB_I_R06T_part_00393210_00458745_1552.png,500,189,delamination,214,19,285,46
B6N_UGRB_I_R06T_part_00393210_00458745_1553.png,500,189,delamination,190,19,310,44
B6N_UGRB_I_R06T_part_00393210_00458745_1555.png,500,189,delamination,193,15,307,64
B6N_UGRB_I_R06T_part_00393210_00458745_1556.png,500,189,delamination,150,21,349,38
B6N_UGRB_I_R06T_part_00393210_00458745_1557.png,500,189,delamination,222,40,278,60
B6N_UGRB_I_R06T_part_00393210_00458745_1558.png,500,189,delamination,223,20,277,42
B6N_UGRB_I_R06T_part_00393210_00458745_1559.png,500,189,delamination,206,42,293,61
B6N_UGRB_I_R06T_part_00393210_00458745_1560.png,500,189,delamination,199,21,300,45
B6N_UGRB_I_R06T_part_00393210_00458745_1561.png,500,189,delamination,132,19,368,45
B6N_UGRB_I_R06T_part_00393210_00458745_1562.png,500,189,delamination,171,18,329,51
B6N_UGRB_I_R06T_part_00393210_00458745_1564.png,500,189,delamination,211,17,289,49
B6N_UGRB_I_R06T_part_00393210_00458745_1565.png,500,189,delamination,34,22,466,45
B6N_UGRB_I_R06T_part_00393210_00458745_1567.png,500,189,delamination,204,23,295,62
B6N_UGRB_I_R06T_part_00393210_00458745_1568.png,500,189,delamination,198,17,301,37
B6N_UGRB_I_R06T_part_00393210_00458745_1571.png,500,189,delamination,199,32,300,60
B6N_UGRB_I_R06T_part_00393210_00458745_1572.png,500,189,delamination,193,18,307,49
B6N_UGRB_I_R06T_part_00393210_00458745_1574.png,500,189,delamination,233,22,266,55
B6N_UGRB_I_R06T_part_00393210_00458745_1576.png,500,189,delamination,201,16,299,38
B6N_UGRB_I_R06T_part_00393210_00458745_1577.png,500,189,delamination,194,17,306,46
B6N_UGRB_I_R06T_part_00393210_00458745_1578.png,500,189,delamination,223,19,276,51
B6N_UGRB_I_R06T_part_00393210_00458745_1580.png,500,189,delamination,162,20,338,50
B6N_UGRB_I_R06T_part_00393210_00458745_1582.png,500,189,delamination,186,21,314,58
B6N_UGRB_I_R06T_part_00393210_00458745_1583.png,500,189,delamination,215,22,285,53
B6N_UGRB_I_R07T_part_00000000_00065535_1585.png,500,189,delamination,184,24,315,43
B6N_UGRB_I_R07T_part_00000000_00065535_1586.png,500,189,delamination,184,43,315,67
B6N_UGRB_I_R07T_part_00000000_00065535_1587.png,500,189,delamination,218,34,281,59
B6N_UGRB_I_R07T_part_00000000_00065535_1588.png,500,189,delamination,207,37,293,67
B6N_UGRB_I_R07T_part_00000000_00065535_1589.png,500,189,delamination,193,20,306,42
B6N_UGRB_I_R07T_part_00000000_00065535_1590.png,500,189,delamination,220,39,279,57
B6N_UGRB_I_R07T_part_00000000_00065535_1591.png,500,189,delamination,214,39,286,56
B6N_UGRB_I_R07T_part_00000000_00065535_1592.png,500,189,delamination,206,33,294,58
B6N_UGRB_I_R07T_part_00000000_00065535_1593.png,500,189,delamination,216,18,283,35
B6N_UGRB_I_R07T_part_00000000_00065535_1594.png,500,189,delamination,209,42,290,62
B6N_UGRB_I_R07T_part_00000000_00065535_1595.png,500,189,delamination,156,18,343,35
B6N_UGRB_I_R07T_part_00000000_00065535_1596.png,500,189,delamination,204,43,295,59
B6N_UGRB_I_R07T_part_00000000_00065535_1597.png,500,189,delamination,216,40,284,56
B6N_UGRB_I_R07T_part_00000000_00065535_1599.png,500,189,delamination,215,18,284,41
B6N_UGRB_I_R07T_part_00000000_00065535_1600.png,500,189,delamination,114,17,385,38
B6N_UGRB_I_R07T_part_00000000_00065535_1601.png,500,189,delamination,200,36,299,61
B6N_UGRB_I_R07T_part_00000000_00065535_1602.png,500,189,delamination,235,44,265,65
B6N_UGRB_I_R07T_part_00000000_00065535_1603.png,500,189,delamination,221,42,279,58
B6N_UGRB_I_R07T_part_00000000_00065535_1604.png,500,189,delamination,161,23,339,42
B6N_UGRB_I_R07T_part_00000000_00065535_1605.png,500,189,delamination,190,44,310,59
B6N_UGRB_I_R07T_part_00000000_00065535_1606.png,500,189,delamination,232,42,268,61
B6N_UGRB_I_R07T_part_00000000_00065535_1607.png,500,189,delamination,211,39,288,62
B6N_UGRB_I_R07T_part_00000000_00065535_1608.png,500,189,delamination,196,38,303,63
B6N_UGRB_I_R07T_part_00000000_00065535_1609.png,500,189,delamination,202,20,298,41
B6N_UGRB_I_R07T_part_00000000_00065535_1610.png,500,189,delamination,216,21,284,43
B6N_UGRB_I_R07T_part_00000000_00065535_1611.png,500,189,delamination,189,40,311,67
B6N_UGRB_I_R07T_part_00000000_00065535_1612.png,500,189,delamination,217,16,283,47
B6N_UGRB_I_R07T_part_00000000_00065535_1613.png,500,189,delamination,187,39,312,65
B6N_UGRB_I_R07T_part_00000000_00065535_1614.png,500,189,delamination,227,20,272,39
B6N_UGRB_I_R07T_part_00000000_00065535_1615.png,500,189,delamination,210,39,290,67
B6N_UGRB_I_R07T_part_00000000_00065535_1616.png,500,189,delamination,220,20,279,45
B6N_UGRB_I_R07T_part_00000000_00065535_1617.png,500,189,delamination,223,43,277,62
B6N_UGRB_I_R07T_part_00000000_00065535_1618.png,500,189,delamination,216,16,284,36
B6N_UGRB_I_R07T_part_00000000_00065535_1619.png,500,189,delamination,210,39,290,67
B6N_UGRB_I_R07T_part_00000000_00065535_1620.png,500,189,delamination,212,46,287,67
B6N_UGRB_I_R07T_part_00000000_00065535_1621.png,500,189,delamination,204,19,296,39
B6N_UGRB_I_R07T_part_00000000_00065535_1622.png,500,189,delamination,234,44,266,63
B6N_UGRB_I_R07T_part_00000000_00065535_1623.png,500,189,delamination,210,22,290,44
B6N_UGRB_I_R07T_part_00000000_00065535_1624.png,500,189,delamination,210,21,289,46
B6N_UGRB_I_R07T_part_00000000_00065535_1625.png,500,189,delamination,205,22,294,42
B6N_UGRB_I_R07T_part_00000000_00065535_1626.png,500,189,delamination,221,16,279,41
B6N_UGRB_I_R07T_part_00000000_00065535_1627.png,500,189,delamination,189,39,311,59
B6N_UGRB_I_R07T_part_00000000_00065535_1628.png,500,189,delamination,221,12,279,43
B6N_UGRB_I_R07T_part_00000000_00065535_1629.png,500,189,delamination,221,17,278,39
B6N_UGRB_I_R07T_part_00000000_00065535_1630.png,500,189,delamination,224,42,275,62
B6N_UGRB_I_R07T_part_00000000_00065535_1631.png,500,189,delamination,205,39,294,64
B6N_UGRB_I_R07T_part_00000000_00065535_1632.png,500,189,delamination,227,39,273,62
B6N_UGRB_I_R07T_part_00000000_00065535_1633.png,500,189,delamination,229,17,270,47
B6N_UGRB_I_R07T_part_00000000_00065535_1634.png,500,189,delamination,213,17,287,47
B6N_UGRB_I_R07T_part_00000000_00065535_1635.png,500,189,delamination,204,20,296,50
B6N_UGRB_I_R07T_part_00000000_00065535_1636.png,500,189,delamination,217,15,282,39
B6N_UGRB_I_R07T_part_00000000_00065535_1637.png,500,189,delamination,198,15,302,44
B6N_UGRB_I_R07T_part_00000000_00065535_1638.png,500,189,delamination,206,14,294,36
B6N_UGRB_I_R07T_part_00000000_00065535_1639.png,500,189,delamination,206,19,293,49
B6N_UGRB_I_R07T_part_00000000_00065535_1641.png,500,189,delamination,218,17,281,39
B6N_UGRB_I_R07T_part_00000000_00065535_1642.png,500,189,delamination,154,21,346,45
B6N_UGRB_I_R07T_part_00000000_00065535_1643.png,500,189,delamination,170,13,329,50
B6N_UGRB_I_R07T_part_00000000_00065535_1644.png,500,189,delamination,197,17,302,46
B6N_UGRB_I_R07T_part_00000000_00065535_1645.png,500,189,delamination,193,14,307,50
B6N_UGRB_I_R07T_part_00000000_00065535_1646.png,500,189,delamination,224,17,275,47
B6N_UGRB_I_R07T_part_00000000_00065535_1647.png,500,189,delamination,185,14,314,44
B6N_UGRB_I_R07T_part_00000000_00065535_1648.png,500,189,delamination,169,15,331,43
B6N_UGRB_I_R07T_part_00000000_00065535_1649.png,500,189,delamination,210,45,289,72
B6N_UGRB_I_R07T_part_00000000_00065535_1650.png,500,189,delamination,200,19,299,50
B6N_UGRB_I_R07T_part_00000000_00065535_1651.png,500,189,delamination,219,16,281,48
B6N_UGRB_I_R07T_part_00000000_00065535_1652.png,500,189,delamination,210,19,289,50
B6N_UGRB_I_R07T_part_00000000_00065535_1653.png,500,189,delamination,218,21,281,44
B6N_UGRB_I_R07T_part_00000000_00065535_1654.png,500,189,delamination,207,25,292,43
B6N_UGRB_I_R07T_part_00000000_00065535_1655.png,500,189,delamination,196,17,303,42
B6N_UGRB_I_R07T_part_00000000_00065535_1656.png,500,189,delamination,211,42,288,66
B6N_UGRB_I_R07T_part_00000000_00065535_1657.png,500,189,delamination,186,19,314,47
B6N_UGRB_I_R07T_part_00000000_00065535_1658.png,500,189,delamination,185,19,314,48
B6N_UGRB_I_R07T_part_00000000_00065535_1659.png,500,189,delamination,210,17,290,58
B6N_UGRB_I_R07T_part_00000000_00065535_1660.png,500,189,delamination,209,20,291,46
B6N_UGRB_I_R07T_part_00000000_00065535_1661.png,500,189,delamination,224,17,275,39
B6N_UGRB_I_R07T_part_00000000_00065535_1662.png,500,189,delamination,225,21,275,43
B6N_UGRB_I_R07T_part_00000000_00065535_1663.png,500,189,delamination,199,18,301,49
B6N_UGRB_I_R07T_part_00000000_00065535_1664.png,500,189,delamination,221,19,279,50
B6N_UGRB_I_R07T_part_00000000_00065535_1665.png,500,189,delamination,168,19,332,51
B6N_UGRB_I_R07T_part_00000000_00065535_1666.png,500,189,delamination,207,17,292,44
B6N_UGRB_I_R07T_part_00000000_00065535_1667.png,500,189,delamination,198,15,301,43
B6N_UGRB_I_R07T_part_00000000_00065535_1668.png,500,189,delamination,198,36,301,60
B6N_UGRB_I_R07T_part_00000000_00065535_1669.png,500,189,delamination,187,17,312,43
B6N_UGRB_I_R07T_part_00000000_00065535_1670.png,500,189,delamination,215,45,284,65
B6N_UGRB_I_R07T_part_00000000_00065535_1671.png,500,189,delamination,235,39,265,61
B6N_UGRB_I_R07T_part_00000000_00065535_1672.png,500,189,delamination,209,21,290,43
B6N_UGRB_I_R07T_part_00000000_00065535_1673.png,500,189,delamination,206,12,294,47
B6N_UGRB_I_R07T_part_00000000_00065535_1674.png,500,189,delamination,213,42,286,69
B6N_UGRB_I_R07T_part_00000000_00065535_1675.png,500,189,delamination,200,18,300,48
B6N_UGRB_I_R07T_part_00000000_00065535_1676.png,500,189,delamination,165,17,335,47
B6N_UGRB_I_R07T_part_00000000_00065535_1677.png,500,189,delamination,212,17,287,41
B6N_UGRB_I_R07T_part_00000000_00065535_1678.png,500,189,delamination,201,14,298,44
B6N_UGRB_I_R07T_part_00000000_00065535_1679.png,500,189,delamination,217,48,282,64
B6N_UGRB_I_R07T_part_00000000_00065535_1680.png,500,189,delamination,205,43,295,70
B6N_UGRB_I_R07T_part_00000000_00065535_1681.png,500,189,delamination,218,17,281,42
B6N_UGRB_I_R07T_part_00000000_00065535_1682.png,500,189,delamination,216,18,284,40
B6N_UGRB_I_R07T_part_00000000_00065535_1683.png,500,189,delamination,190,24,310,45
B6N_UGRB_I_R07T_part_00000000_00065535_1684.png,500,189,delamination,200,50,300,66
B6N_UGRB_I_R07T_part_00000000_00065535_1685.png,500,189,delamination,170,12,329,48
B6N_UGRB_I_R07T_part_00000000_00065535_1686.png,500,189,delamination,216,48,283,67
B6N_UGRB_I_R07T_part_00000000_00065535_1687.png,500,189,delamination,228,44,272,68
B6N_UGRB_I_R07T_part_00000000_00065535_1688.png,500,189,delamination,213,14,287,43
B6N_UGRB_I_R07T_part_00000000_00065535_1689.png,500,189,delamination,217,20,283,42
B6N_UGRB_I_R07T_part_00000000_00065535_1690.png,500,189,delamination,232,50,267,67
B6N_UGRB_I_R07T_part_00000000_00065535_1698.png,500,189,delamination,167,50,332,69
B6N_UGRB_I_R07T_part_00000000_00065535_1699.png,500,189,delamination,137,28,363,42
B6N_UGRB_I_R07T_part_00000000_00065535_1700.png,500,189,delamination,105,50,395,78
B6N_UGRB_I_R07T_part_00000000_00065535_1701.png,500,189,delamination,175,53,325,73
B6N_UGRB_I_R07T_part_00000000_00065535_1702.png,500,189,delamination,109,42,390,76
B6N_UGRB_I_R07T_part_00000000_00065535_1703.png,660,189,delamination,0,18,660,55
B6N_UGRB_I_R07T_part_00000000_00065535_1704.png,500,189,delamination,125,25,374,59
B6N_UGRB_I_R07T_part_00000000_00065535_1705.png,500,189,delamination,60,42,439,77
B6N_UGRB_I_R07T_part_00000000_00065535_1706.png,500,189,delamination,36,22,464,50
B6N_UGRB_I_R07T_part_00000000_00065535_1707.png,500,189,delamination,91,20,409,50
B6N_UGRB_I_R07T_part_00000000_00065535_1708.png,500,189,delamination,72,18,427,67
B6N_UGRB_I_R07T_part_00000000_00065535_1709.png,500,189,delamination,73,23,427,55
B6N_UGRB_I_R07T_part_00000000_00065535_1710.png,500,189,delamination,165,20,335,49
B6N_UGRB_I_R07T_part_00000000_00065535_1711.png,500,189,delamination,133,21,367,53
B6N_UGRB_I_R07T_part_00000000_00065535_1712.png,500,189,delamination,123,17,376,56
B6N_UGRB_I_R07T_part_00000000_00065535_1713.png,500,189,delamination,159,24,341,50
B6N_UGRB_I_R07T_part_00000000_00065535_1714.png,500,189,delamination,226,25,274,52
B6N_UGRB_I_R07T_part_00000000_00065535_1715.png,500,189,delamination,96,17,404,44
B6N_UGRB_I_R07T_part_00065535_00131070_1716.png,500,189,delamination,195,16,305,49
B6N_UGRB_I_R07T_part_00065535_00131070_1717.png,500,189,delamination,121,20,378,51
B6N_UGRB_I_R07T_part_00065535_00131070_1718.png,500,189,delamination,227,38,272,69
B6N_UGRB_I_R07T_part_00065535_00131070_1719.png,500,189,delamination,95,16,404,40
B6N_UGRB_I_R07T_part_00065535_00131070_1720.png,500,189,delamination,102,43,398,69
B6N_UGRB_I_R07T_part_00065535_00131070_1721.png,500,189,delamination,80,16,419,42
B6N_UGRB_I_R07T_part_00065535_00131070_1722.png,500,189,delamination,145,41,355,67
B6N_UGRB_I_R07T_part_00065535_00131070_1723.png,500,189,delamination,123,19,376,50
